ID	x	y
Amo_MF101922_vB_RpoMi-Mini_29_RefGetoNega	-2.0742493	-4.0046825
Amo_MF101922_vB_RpoMi-Mini_2_RefGetoPosi	0.32755852	-6.0187035
Amo_MF101922_vB_RpoMi-Mini_2_RefProdPosi	-13.086927	10.7184515
Amo_MF101922_vB_RpoMi-Mini_30_RefGetoNega	-1.7048149	-1.949089
Amo_MF101922_vB_RpoMi-Mini_31_RefGetoNega	-0.21376038	-9.122337
Amo_MF101922_vB_RpoMi-Mini_32_RefGetoNega	-1.6243515	-4.0698795
Amo_MF101922_vB_RpoMi-Mini_33_RefGetoNega	-0.76566696	-5.245284
Amo_MF101922_vB_RpoMi-Mini_34_RefGetoNega	0.033737183	-4.5909634
Amo_MF101922_vB_RpoMi-Mini_35_RefGetoNega	-0.73751163	-0.8793926
Amo_MF101922_vB_RpoMi-Mini_36_RefGetoNega	-0.533123	-2.9466724
Amo_MF101922_vB_RpoMi-Mini_37_RefGetoNega	-0.66359997	-8.402567
Amo_MF101922_vB_RpoMi-Mini_38_RefGetoNega	-0.8651266	-3.866623
Amo_MF101922_vB_RpoMi-Mini_39_RefGetoNega	-1.3083019	-4.1037645
Amo_MF101922_vB_RpoMi-Mini_3_RefGetoPosi	-0.081581116	-8.933392
Amo_MF101922_vB_RpoMi-Mini_3_RefProdPosi	-12.627434	9.548103
Amo_MF101922_vB_RpoMi-Mini_40_RefGetoNega	-2.4156876	-5.5035706
Amo_MF101922_vB_RpoMi-Mini_41_RefGetoNega	-2.091032	-7.2586117
Amo_MF101922_vB_RpoMi-Mini_42_RefGetoNega	-1.5087662	-5.742264
Amo_MF101922_vB_RpoMi-Mini_43_RefGetoNega	-2.6027937	-5.3594837
Amo_MF101922_vB_RpoMi-Mini_44_RefGetoNega	-2.6769085	-2.2118788
Amo_MF101922_vB_RpoMi-Mini_45_RefGetoNega	-2.91963	-0.4746704
Amo_MF101922_vB_RpoMi-Mini_46_RefGetoNega	-0.15896034	-4.834608
Amo_MF101922_vB_RpoMi-Mini_47_RefGetoNega	-1.023468	-3.9800034
Amo_MF101922_vB_RpoMi-Mini_48_RefGetoNega	-2.5298576	-0.29889107
Amo_MF101922_vB_RpoMi-Mini_49_RefGetoNega	-0.30438805	-5.115431
Amo_MF101922_vB_RpoMi-Mini_4_RefGetoPosi	0.41081715	-7.402582
Amo_MF101922_vB_RpoMi-Mini_4_RefProdPosi	0.77202606	0.61479187
Amo_MF101922_vB_RpoMi-Mini_50_RefGetoNega	0.5599003	-7.610882
Amo_MF101922_vB_RpoMi-Mini_51_RefGetoNega	-0.65104675	-4.1819143
Amo_MF101922_vB_RpoMi-Mini_52_RefGetoNega	-2.4618225	0.064414024
Amo_MF101922_vB_RpoMi-Mini_53_RefGetoNega	-2.1262903	-3.781557
Amo_MF101922_vB_RpoMi-Mini_54_RefGetoNega	-1.0323982	-8.9158745
Amo_MF101922_vB_RpoMi-Mini_55_RefGetoNega	-3.3562946	0.7386608
Amo_MF101922_vB_RpoMi-Mini_56_RefGetoNega	-2.4127464	-4.884104
Amo_MF101922_vB_RpoMi-Mini_57_RefGetoNega	-2.626852	-4.030612
Amo_MF101922_vB_RpoMi-Mini_5_RefGetoPosi	-0.55841446	-9.360287
Amo_MF101922_vB_RpoMi-Mini_5_RefProdPosi	2.6199455	-1.833746
Amo_MF101922_vB_RpoMi-Mini_6_RefGetoPosi	-0.23064423	-9.049751
Amo_MF101922_vB_RpoMi-Mini_8_RefGetoPosi	-0.37359428	-5.689411
Bul_EF380011_phiX174_10_RefGetoPosi	-6.585211	-1.7001934
Bul_EF380011_phiX174_12_RefGetoPosi	-7.6968184	-6.3013926
Bul_EF380011_phiX174_13_RefGetoPosi	-11.444719	-4.7343216
Bul_EF380011_phiX174_15_RefGetoPosi	-9.094063	-5.335951
Bul_EF380011_phiX174_16_RefGetoPosi	-11.379448	-4.716011
Bul_EF380011_phiX174_17_RefGetoPosi	-0.54257584	-7.4951706
Bul_EF380011_phiX174_18_RefGetoPosi	-11.475746	-4.6938343
Bul_EF380011_phiX174_19_RefGetoPosi	-8.599176	-4.6004667
Bul_EF380011_phiX174_1_RefGetoPosi	-8.363926	-5.725704
Bul_EF380011_phiX174_1_RefProdPosi	-11.73263	-4.6066017
Bul_EF380011_phiX174_20_RefGetoPosi	-11.875275	-4.6655636
Bul_EF380011_phiX174_22_RefGetoPosi	-0.18688297	0.8685007
Bul_EF380011_phiX174_23_RefGetoPosi	-6.2339544	-4.573861
Bul_EF380011_phiX174_25_RefGetoPosi	-11.150703	-4.784151
Bul_EF380011_phiX174_27_RefGetoPosi	-3.2708464	-5.5326424
Bul_EF380011_phiX174_29_RefGetoNega	-1.9188366	-5.316351
Bul_EF380011_phiX174_2_RefGetoPosi	-8.698273	-4.856781
Bul_EF380011_phiX174_2_RefProdPosi	-11.818014	-4.5870075
Bul_EF380011_phiX174_30_RefGetoNega	-1.9401474	-4.8806314
Bul_EF380011_phiX174_31_RefGetoNega	-2.083704	-1.0309315
Bul_EF380011_phiX174_32_RefGetoNega	-1.6458588	-5.0365133
Bul_EF380011_phiX174_33_RefGetoNega	-4.0634737	-3.5614166
Bul_EF380011_phiX174_34_RefGetoNega	-2.1234303	-8.70586
Bul_EF380011_phiX174_35_RefGetoNega	-2.0448952	-8.8512535
Bul_EF380011_phiX174_36_RefGetoNega	-3.5111866	1.0010567
Bul_EF380011_phiX174_37_RefGetoNega	-2.9827423	-8.71574
Bul_EF380011_phiX174_38_RefGetoNega	-0.44746208	-4.4758415
Bul_EF380011_phiX174_39_RefGetoNega	-1.3549957	-3.6335993
Bul_EF380011_phiX174_3_RefGetoPosi	-8.233391	-5.244066
Bul_EF380011_phiX174_3_RefProdPosi	-11.80582	-4.702076
Bul_EF380011_phiX174_40_RefGetoNega	-0.6752701	-6.259226
Bul_EF380011_phiX174_41_RefGetoNega	-4.04723	-1.8447008
Bul_EF380011_phiX174_42_RefGetoNega	-1.6553755	-5.3212414
Bul_EF380011_phiX174_43_RefGetoNega	-1.9489288	-8.256348
Bul_EF380011_phiX174_44_RefGetoNega	-2.035634	-1.0270977
Bul_EF380011_phiX174_45_RefGetoNega	-1.2226925	-2.2953358
Bul_EF380011_phiX174_46_RefGetoNega	-5.535782	-3.795683
Bul_EF380011_phiX174_47_RefGetoNega	-4.7435265	-1.0740204
Bul_EF380011_phiX174_48_RefGetoNega	1.88727	-3.7630596
Bul_EF380011_phiX174_49_RefGetoNega	-1.1690893	-8.431791
Bul_EF380011_phiX174_4_RefGetoPosi	-8.460486	-4.956669
Bul_EF380011_phiX174_4_RefProdPosi	-11.69408	-4.700697
Bul_EF380011_phiX174_50_RefGetoNega	-11.4944935	-4.6064453
Bul_EF380011_phiX174_51_RefGetoNega	-4.9456387	1.4314661
Bul_EF380011_phiX174_52_RefGetoNega	-1.5987082	-7.0662975
Bul_EF380011_phiX174_53_RefGetoNega	1.1119537	-3.090703
Bul_EF380011_phiX174_54_RefGetoNega	-4.581029	1.6839075
Bul_EF380011_phiX174_55_RefGetoNega	-3.9924421	2.1602116
Bul_EF380011_phiX174_56_RefGetoNega	-0.5436287	-8.773546
Bul_EF380011_phiX174_57_RefGetoNega	-11.616409	-4.6452312
Bul_EF380011_phiX174_5_RefGetoPosi	-7.546715	-5.876953
Bul_EF380011_phiX174_5_RefProdPosi	-11.704172	-4.604906
Bul_EF380011_phiX174_6_RefGetoPosi	-7.33482	-6.229374
Bul_EF380011_phiX174_6_RefProdPosi	-11.775385	-4.6986866
Bul_EF380011_phiX174_7_RefProdPosi	1.1436806	-2.0762854
Bul_EF380011_phiX174_8_RefGetoPosi	-7.7227287	-5.9251537
Bul_EF380011_phiX174_9_RefGetoPosi	-11.060844	-4.7518005
Bul_MH649026_ctea001_11_RefGetoPosi	-7.418234	-5.949997
Bul_MH649026_ctea001_12_RefGetoPosi	-6.901514	-6.005066
Bul_MH649026_ctea001_14_RefGetoPosi	-4.6708183	-6.475584
Bul_MH649026_ctea001_15_RefGetoPosi	-8.624718	-2.5227623
Bul_MH649026_ctea001_16_RefGetoPosi	-6.182577	-4.2678986
Bul_MH649026_ctea001_17_RefGetoPosi	-7.8081665	-7.0509243
Bul_MH649026_ctea001_19_RefGetoPosi	-6.131899	-6.693516
Bul_MH649026_ctea001_1_RefGetoPosi	-6.97377	-5.6466217
Bul_MH649026_ctea001_1_RefProdPosi	10.991997	3.2574434
Bul_MH649026_ctea001_21_RefGetoPosi	-0.56873226	-4.472908
Bul_MH649026_ctea001_22_RefGetoPosi	-1.2148876	-9.25902
Bul_MH649026_ctea001_24_RefGetoPosi	2.3590088	-1.8861542
Bul_MH649026_ctea001_25_RefGetoNega	-3.0453644	-9.004423
Bul_MH649026_ctea001_26_RefGetoNega	-0.8664932	-7.107073
Bul_MH649026_ctea001_27_RefGetoNega	0.15882587	-6.0312653
Bul_MH649026_ctea001_28_RefGetoNega	-3.7487812	1.7364197
Bul_MH649026_ctea001_29_RefGetoNega	-0.8382673	-3.8934631
Bul_MH649026_ctea001_2_RefGetoPosi	-0.4700079	-7.6894665
Bul_MH649026_ctea001_2_RefProdPosi	0.14761257	0.7179022
Bul_MH649026_ctea001_30_RefGetoNega	-4.8628464	0.93833923
Bul_MH649026_ctea001_31_RefGetoNega	-3.3397713	-3.5838013
Bul_MH649026_ctea001_32_RefGetoNega	-2.671156	-7.7419033
Bul_MH649026_ctea001_33_RefGetoNega	-0.38693905	-3.6857033
Bul_MH649026_ctea001_34_RefGetoNega	-0.36450958	-4.470212
Bul_MH649026_ctea001_35_RefGetoNega	-3.421524	-0.98044014
Bul_MH649026_ctea001_36_RefGetoNega	1.0614204	-4.609768
Bul_MH649026_ctea001_37_RefGetoNega	0.31629562	-4.804903
Bul_MH649026_ctea001_38_RefGetoNega	-1.8807354	-3.5171251
Bul_MH649026_ctea001_39_RefGetoNega	-0.83453655	-4.5114193
Bul_MH649026_ctea001_3_RefGetoPosi	-5.730942	-3.8512325
Bul_MH649026_ctea001_3_RefProdPosi	4.4917345	14.378279
Bul_MH649026_ctea001_40_RefGetoNega	2.4922066	-1.9638557
Bul_MH649026_ctea001_41_RefGetoNega	-0.639019	-7.0117645
Bul_MH649026_ctea001_42_RefGetoNega	-0.7270546	-2.34698
Bul_MH649026_ctea001_43_RefGetoNega	-4.8065615	1.3566065
Bul_MH649026_ctea001_44_RefGetoNega	1.647871	-3.642932
Bul_MH649026_ctea001_45_RefGetoNega	-3.218337	-0.96606636
Bul_MH649026_ctea001_46_RefGetoNega	0.97950935	-4.764044
Bul_MH649026_ctea001_47_RefGetoNega	-2.62257	-0.9554453
Bul_MH649026_ctea001_48_RefGetoNega	-0.9580498	-7.5603476
Bul_MH649026_ctea001_49_RefGetoNega	-1.0775805	-8.448387
Bul_MH649026_ctea001_4_RefGetoPosi	-7.338724	-5.57432
Bul_MH649026_ctea001_4_RefProdPosi	-12.753489	9.344305
Bul_MH649026_ctea001_50_RefGetoNega	-0.2947359	-5.947117
Bul_MH649026_ctea001_51_RefGetoNega	-3.8094149	1.6084976
Bul_MH649026_ctea001_5_RefProdPosi	0.06363392	0.016968727
Bul_MH649026_ctea001_6_RefGetoPosi	-3.5078144	-5.2874584
Bul_MH649026_ctea001_6_RefProdPosi	-0.054742813	-0.01849556
Bul_MH649026_ctea001_7_RefGetoPosi	-3.8163862	-7.673032
Bul_MH649026_ctea001_8_RefGetoPosi	-6.3891563	-4.8605843
Bul_MH649026_ctea001_9_RefGetoPosi	-7.8092976	-6.3816566
G_CLO_40621_UC_c249_10_GutGetoPosi	1.0457535	-2.565668
G_CLO_40621_UC_c249_11_GutGetoPosi	0.9472084	-4.375472
G_CLO_40621_UC_c249_12_GutGetoPosi	1.6546326	-2.4140005
G_CLO_40621_UC_c249_13_GutGetoPosi	2.1739388	-1.8112793
G_CLO_40621_UC_c249_15_GutGetoPosi	-0.7196293	-3.9859276
G_CLO_40621_UC_c249_16_GutGetoPosi	-1.4117146	-4.664071
G_CLO_40621_UC_c249_18_GutGetoPosi	-1.2435875	-5.7662354
G_CLO_40621_UC_c249_19_GutGetoPosi	-2.8931656	-2.743947
G_CLO_40621_UC_c249_1_GutGetoPosi	0.9243717	-3.7081604
G_CLO_40621_UC_c249_1_GutProdPosi	11.747307	3.7376137
G_CLO_40621_UC_c249_20_GutGetoPosi	-0.5997057	-2.216072
G_CLO_40621_UC_c249_23_GutGetoPosi	0.9613724	-4.4312906
G_CLO_40621_UC_c249_25_GutGetoPosi	1.3197823	-2.0356026
G_CLO_40621_UC_c249_26_GutGetoPosi	-1.6543465	-3.765932
G_CLO_40621_UC_c249_27_GutGetoPosi	0.061271667	-4.366934
G_CLO_40621_UC_c249_29_GutGetoPosi	0.3891964	-4.731493
G_CLO_40621_UC_c249_2_GutGetoPosi	-0.76586056	-4.7906227
G_CLO_40621_UC_c249_2_GutProdPosi	4.4909887	14.123356
G_CLO_40621_UC_c249_30_GutGetoPosi	-0.54817295	-3.456523
G_CLO_40621_UC_c249_31_GutGetoPosi	0.5846195	-3.570778
G_CLO_40621_UC_c249_33_GutGetoNega	-1.0056095	-9.9823265
G_CLO_40621_UC_c249_34_GutGetoNega	-1.3072338	-9.7436905
G_CLO_40621_UC_c249_35_GutGetoNega	-1.3689957	-4.484047
G_CLO_40621_UC_c249_36_GutGetoNega	-4.6875257	-7.3582697
G_CLO_40621_UC_c249_37_GutGetoNega	-6.447589	-2.3945532
G_CLO_40621_UC_c249_38_GutGetoNega	-2.761691	-8.910866
G_CLO_40621_UC_c249_39_GutGetoNega	-5.2510996	-7.17865
G_CLO_40621_UC_c249_3_GutGetoPosi	0.36638546	-4.201456
G_CLO_40621_UC_c249_3_GutProdPosi	-12.666597	10.285971
G_CLO_40621_UC_c249_40_GutGetoNega	-4.308367	-5.1784077
G_CLO_40621_UC_c249_41_GutGetoNega	-5.856889	-6.828623
G_CLO_40621_UC_c249_42_GutGetoNega	-2.2121782	-8.474228
G_CLO_40621_UC_c249_43_GutGetoNega	-3.1351357	-2.9913769
G_CLO_40621_UC_c249_44_GutGetoNega	-1.765976	-8.272572
G_CLO_40621_UC_c249_45_GutGetoNega	-2.3286705	-8.330231
G_CLO_40621_UC_c249_46_GutGetoNega	-2.946722	-5.305764
G_CLO_40621_UC_c249_47_GutGetoNega	-3.941618	-2.237091
G_CLO_40621_UC_c249_48_GutGetoNega	-4.530363	-6.1581535
G_CLO_40621_UC_c249_49_GutGetoNega	-5.2363796	-4.1799192
G_CLO_40621_UC_c249_4_GutGetoPosi	-1.2406273	-3.872838
G_CLO_40621_UC_c249_4_GutProdPosi	-12.976336	10.581949
G_CLO_40621_UC_c249_50_GutGetoNega	-4.5052605	-5.732547
G_CLO_40621_UC_c249_51_GutGetoNega	-1.7939892	-8.063944
G_CLO_40621_UC_c249_52_GutGetoNega	-3.1912432	-5.960211
G_CLO_40621_UC_c249_53_GutGetoNega	-3.6974907	-6.936925
G_CLO_40621_UC_c249_54_GutGetoNega	-2.9329042	-5.0627594
G_CLO_40621_UC_c249_55_GutGetoNega	-4.689064	-6.6732025
G_CLO_40621_UC_c249_56_GutGetoNega	-4.7569046	-6.835373
G_CLO_40621_UC_c249_57_GutGetoNega	-2.5509033	-9.792549
G_CLO_40621_UC_c249_58_GutGetoNega	-2.5194092	-9.36735
G_CLO_40621_UC_c249_59_GutGetoNega	-4.5552673	-6.856923
G_CLO_40621_UC_c249_5_GutGetoPosi	-0.297719	-9.268274
G_CLO_40621_UC_c249_5_GutProdPosi	-0.7276516	0.91128445
G_CLO_40621_UC_c249_60_GutGetoNega	-6.9758034	-7.7342644
G_CLO_40621_UC_c249_61_GutGetoNega	-2.6482916	-9.674818
G_CLO_40621_UC_c249_62_GutGetoNega	-1.9276876	-9.507853
G_CLO_40621_UC_c249_63_GutGetoNega	-5.67445	-6.168827
G_CLO_40621_UC_c249_64_GutGetoNega	-2.4664583	-5.777603
G_CLO_40621_UC_c249_65_GutGetoNega	-5.5460443	-6.600956
G_CLO_40621_UC_c249_66_GutGetoNega	-2.3226843	-4.835767
G_CLO_40621_UC_c249_67_GutGetoNega	-0.8103819	-6.158655
G_CLO_40621_UC_c249_68_GutGetoNega	-3.3390245	0.47253704
G_CLO_40621_UC_c249_69_GutGetoNega	-1.036541	-9.930906
G_CLO_40621_UC_c249_6_GutGetoPosi	-3.3821182	-1.6105614
G_CLO_40621_UC_c249_6_GutProdPosi	-0.012512207	1.2796249
G_CLO_40621_UC_c249_70_GutGetoNega	-1.3944244	-4.5868273
G_CLO_40621_UC_c249_71_GutGetoNega	-4.352537	-6.407812
G_CLO_40621_UC_c249_72_GutGetoNega	-3.4129906	-5.645134
G_CLO_40621_UC_c249_73_GutGetoNega	-1.1466494	-2.722146
G_CLO_40621_UC_c249_74_GutGetoNega	-3.2913246	-4.917219
G_CLO_40621_UC_c249_75_GutGetoNega	-5.631834	-5.9172754
G_CLO_40621_UC_c249_76_GutGetoNega	-1.8714857	-8.16917
G_CLO_40621_UC_c249_77_GutGetoNega	-4.8380184	-7.5263615
G_CLO_40621_UC_c249_78_GutGetoNega	-2.916544	-5.8009653
G_CLO_40621_UC_c249_79_GutGetoNega	-3.4951801	-6.173444
G_CLO_40621_UC_c249_7_GutGetoPosi	-2.0846367	-1.767478
G_CLO_40621_UC_c249_7_GutProdPosi	-2.7658997	5.787945
G_CLO_40621_UC_c249_80_GutGetoNega	-6.034668	-7.0284405
G_CLO_40621_UC_c249_8_GutProdPosi	-10.742481	10.494408
G_CLO_40621_UC_c249_9_GutGetoPosi	1.0569267	-4.7232513
G_CLO_40672_UC_c555_11_GutGetoPosi	-5.9615097	-3.6890297
G_CLO_40672_UC_c555_12_GutGetoPosi	-7.9970474	-6.8897114
G_CLO_40672_UC_c555_14_GutGetoPosi	-8.939097	-5.01021
G_CLO_40672_UC_c555_15_GutGetoPosi	-8.426063	-4.068611
G_CLO_40672_UC_c555_16_GutGetoPosi	-8.453804	-6.520241
G_CLO_40672_UC_c555_17_GutGetoPosi	-9.225935	-5.7246494
G_CLO_40672_UC_c555_18_GutGetoPosi	-7.257429	-4.404256
G_CLO_40672_UC_c555_19_GutGetoPosi	-7.640833	-3.5907393
G_CLO_40672_UC_c555_1_GutGetoPosi	-6.3101177	-6.897873
G_CLO_40672_UC_c555_1_GutProdPosi	10.760845	3.2098274
G_CLO_40672_UC_c555_21_GutGetoPosi	-6.625248	-4.4473553
G_CLO_40672_UC_c555_23_GutGetoPosi	-4.8243484	-4.951641
G_CLO_40672_UC_c555_25_GutGetoPosi	-5.5281544	-3.327304
G_CLO_40672_UC_c555_26_GutGetoPosi	-9.272935	-5.552411
G_CLO_40672_UC_c555_27_GutGetoPosi	-2.5123596	-1.3063593
G_CLO_40672_UC_c555_28_GutGetoPosi	-7.8595505	-1.9155178
G_CLO_40672_UC_c555_29_GutGetoPosi	-4.5183754	-3.0792274
G_CLO_40672_UC_c555_2_GutGetoPosi	-7.357462	-5.461897
G_CLO_40672_UC_c555_2_GutProdPosi	1.0538826	0.32473564
G_CLO_40672_UC_c555_31_GutGetoPosi	-3.0584898	-5.103238
G_CLO_40672_UC_c555_33_GutGetoNega	-2.7236948	-2.7999039
G_CLO_40672_UC_c555_34_GutGetoNega	-5.168598	-3.3372173
G_CLO_40672_UC_c555_35_GutGetoNega	-3.1368618	-3.672327
G_CLO_40672_UC_c555_36_GutGetoNega	-2.4112015	-2.7476559
G_CLO_40672_UC_c555_37_GutGetoNega	-0.4489498	-2.1773977
G_CLO_40672_UC_c555_38_GutGetoNega	-0.06412506	-5.196479
G_CLO_40672_UC_c555_39_GutGetoNega	-0.74339485	-1.4798584
G_CLO_40672_UC_c555_3_GutGetoPosi	-6.513979	-5.373703
G_CLO_40672_UC_c555_3_GutProdPosi	4.543907	14.34359
G_CLO_40672_UC_c555_40_GutGetoNega	-4.8324203	1.7755356
G_CLO_40672_UC_c555_41_GutGetoNega	-0.4422636	-3.2543707
G_CLO_40672_UC_c555_42_GutGetoNega	-4.376545	1.2853098
G_CLO_40672_UC_c555_43_GutGetoNega	-3.9919767	-1.5674801
G_CLO_40672_UC_c555_44_GutGetoNega	0.47270966	-3.9414902
G_CLO_40672_UC_c555_45_GutGetoNega	-2.0753288	-3.3881083
G_CLO_40672_UC_c555_46_GutGetoNega	-2.1847496	-4.3908434
G_CLO_40672_UC_c555_47_GutGetoNega	-4.5679398	-4.8683405
G_CLO_40672_UC_c555_48_GutGetoNega	-1.5419712	-2.472849
G_CLO_40672_UC_c555_49_GutGetoNega	-4.394314	-2.4922924
G_CLO_40672_UC_c555_4_GutGetoPosi	-7.769249	-5.8042736
G_CLO_40672_UC_c555_4_GutProdPosi	-0.76602936	1.5713844
G_CLO_40672_UC_c555_50_GutGetoNega	-4.261055	-2.7156172
G_CLO_40672_UC_c555_51_GutGetoNega	-4.9500847	-2.3565216
G_CLO_40672_UC_c555_52_GutGetoNega	-3.3499527	-5.222273
G_CLO_40672_UC_c555_53_GutGetoNega	0.61526966	-3.5283785
G_CLO_40672_UC_c555_54_GutGetoNega	-5.409025	0.72924423
G_CLO_40672_UC_c555_55_GutGetoNega	-4.8782835	-2.9466467
G_CLO_40672_UC_c555_56_GutGetoNega	-4.3704205	-0.05411148
G_CLO_40672_UC_c555_57_GutGetoNega	-4.484852	-0.8133774
G_CLO_40672_UC_c555_58_GutGetoNega	-4.173683	1.5398521
G_CLO_40672_UC_c555_59_GutGetoNega	-2.396618	-2.3882713
G_CLO_40672_UC_c555_5_GutGetoPosi	-7.390936	-4.136286
G_CLO_40672_UC_c555_5_GutProdPosi	-0.36083698	1.573185
G_CLO_40672_UC_c555_60_GutGetoNega	-4.8363647	1.2148657
G_CLO_40672_UC_c555_61_GutGetoNega	-4.3462343	-2.076294
G_CLO_40672_UC_c555_62_GutGetoNega	-4.68351	1.2041807
G_CLO_40672_UC_c555_63_GutGetoNega	-0.23714924	-3.9915504
G_CLO_40672_UC_c555_64_GutGetoNega	-2.3040724	-1.1517162
G_CLO_40672_UC_c555_6_GutGetoPosi	-8.405176	-6.6344757
G_CLO_40672_UC_c555_6_GutProdPosi	-12.645191	8.730667
G_CLO_40672_UC_c555_7_GutGetoPosi	-9.1809845	-6.559433
G_CLO_40672_UC_c555_7_GutProdPosi	-7.4591026	0.2694149
G_CLO_40672_UC_c555_8_GutGetoPosi	-7.3858614	-2.5940447
G_CLO_40672_UC_c555_9_GutGetoPosi	-7.344825	-2.2443485
G_JAN_32173_UC_c776_11_GutGetoPosi	-5.56003	-5.0639973
G_JAN_32173_UC_c776_13_GutGetoPosi	-6.635252	-4.790717
G_JAN_32173_UC_c776_14_GutGetoPosi	-9.264507	-6.5927677
G_JAN_32173_UC_c776_15_GutGetoPosi	-8.805929	-5.685004
G_JAN_32173_UC_c776_16_GutGetoPosi	-5.215996	-3.399519
G_JAN_32173_UC_c776_18_GutGetoPosi	-1.4442158	-7.6477985
G_JAN_32173_UC_c776_19_GutGetoPosi	-1.8388271	-4.72738
G_JAN_32173_UC_c776_1_GutGetoPosi	-8.327129	-4.4507027
G_JAN_32173_UC_c776_1_GutProdPosi	10.650497	4.1759634
G_JAN_32173_UC_c776_20_GutGetoPosi	-1.4267311	-4.8070097
G_JAN_32173_UC_c776_22_GutGetoPosi	-2.523243	-6.348976
G_JAN_32173_UC_c776_23_GutGetoPosi	-7.108507	-5.840747
G_JAN_32173_UC_c776_24_GutGetoPosi	-3.2579021	-6.9012785
G_JAN_32173_UC_c776_25_GutGetoPosi	-6.105095	-2.3843899
G_JAN_32173_UC_c776_26_GutGetoPosi	-7.5910835	-1.7516804
G_JAN_32173_UC_c776_28_GutGetoPosi	-2.8601427	-0.85760975
G_JAN_32173_UC_c776_29_GutGetoNega	-0.03800583	-3.9004526
G_JAN_32173_UC_c776_2_GutGetoPosi	-8.264154	-5.6501875
G_JAN_32173_UC_c776_2_GutProdPosi	0.47587395	-0.16003418
G_JAN_32173_UC_c776_30_GutGetoNega	-1.8550224	-10.072525
G_JAN_32173_UC_c776_31_GutGetoNega	-2.182951	-3.5853806
G_JAN_32173_UC_c776_32_GutGetoNega	-0.42766	-3.636652
G_JAN_32173_UC_c776_33_GutGetoNega	-2.6671286	-3.7049494
G_JAN_32173_UC_c776_34_GutGetoNega	-1.0433664	-2.5164318
G_JAN_32173_UC_c776_35_GutGetoNega	-0.5653248	-3.2636833
G_JAN_32173_UC_c776_36_GutGetoNega	-3.7217398	-0.69308853
G_JAN_32173_UC_c776_37_GutGetoNega	-1.3099651	-1.9270172
G_JAN_32173_UC_c776_38_GutGetoNega	-1.6354027	-2.169958
G_JAN_32173_UC_c776_39_GutGetoNega	-2.2677689	-4.279621
G_JAN_32173_UC_c776_3_GutGetoPosi	-8.7023735	-6.3237534
G_JAN_32173_UC_c776_3_GutProdPosi	3.991991	14.82336
G_JAN_32173_UC_c776_40_GutGetoNega	-4.796013	1.2288437
G_JAN_32173_UC_c776_41_GutGetoNega	-2.0723743	-10.569418
G_JAN_32173_UC_c776_42_GutGetoNega	-4.1638536	2.147173
G_JAN_32173_UC_c776_43_GutGetoNega	-1.2154579	-8.02705
G_JAN_32173_UC_c776_44_GutGetoNega	-3.6726398	-0.4399891
G_JAN_32173_UC_c776_45_GutGetoNega	-0.38440323	-2.8329802
G_JAN_32173_UC_c776_46_GutGetoNega	-3.2259312	-2.3255367
G_JAN_32173_UC_c776_47_GutGetoNega	-0.5211611	-2.842188
G_JAN_32173_UC_c776_48_GutGetoNega	-0.59052086	-2.4815464
G_JAN_32173_UC_c776_49_GutGetoNega	-4.637268	1.7274475
G_JAN_32173_UC_c776_4_GutGetoPosi	-8.13296	-7.3086166
G_JAN_32173_UC_c776_4_GutProdPosi	-0.76097965	-0.48387718
G_JAN_32173_UC_c776_50_GutGetoNega	-5.0954027	1.1561394
G_JAN_32173_UC_c776_51_GutGetoNega	-0.5398407	-4.5956287
G_JAN_32173_UC_c776_52_GutGetoNega	1.8205566	-3.8624754
G_JAN_32173_UC_c776_53_GutGetoNega	-1.615488	-1.6202288
G_JAN_32173_UC_c776_54_GutGetoNega	-0.013371468	-2.915619
G_JAN_32173_UC_c776_55_GutGetoNega	-3.3886108	-1.6519775
G_JAN_32173_UC_c776_56_GutGetoNega	-1.6294327	-3.5224457
G_JAN_32173_UC_c776_5_GutGetoPosi	-7.809765	-4.946844
G_JAN_32173_UC_c776_5_GutProdPosi	-12.695715	9.098433
G_JAN_32173_UC_c776_6_GutGetoPosi	-9.216103	-6.6105824
G_JAN_32173_UC_c776_7_GutGetoPosi	-8.122867	-6.857828
G_JAN_32173_UC_c776_8_GutGetoPosi	-7.9585066	-6.1564636
G_JAN_32173_UC_c776_9_GutGetoPosi	-7.357586	-6.572139
G_JAN_32350_CD_c1610_10_GutGetoPosi	2.3553925	-2.0895615
G_JAN_32350_CD_c1610_12_GutGetoPosi	0.06866455	-5.7740364
G_JAN_32350_CD_c1610_13_GutGetoPosi	-2.328188	-3.0874176
G_JAN_32350_CD_c1610_15_GutGetoPosi	-0.77391243	-2.350336
G_JAN_32350_CD_c1610_16_GutGetoPosi	0.8326607	-4.0423946
G_JAN_32350_CD_c1610_19_GutGetoPosi	0.993351	-3.689353
G_JAN_32350_CD_c1610_1_GutGetoPosi	-1.0919094	-2.5371227
G_JAN_32350_CD_c1610_1_GutProdPosi	10.510344	4.2821426
G_JAN_32350_CD_c1610_21_GutGetoPosi	0.8245964	-2.9735851
G_JAN_32350_CD_c1610_24_GutGetoPosi	0.34969902	-3.0093155
G_JAN_32350_CD_c1610_25_GutGetoPosi	2.1225586	-1.7315388
G_JAN_32350_CD_c1610_26_GutGetoNega	-6.355234	-6.854727
G_JAN_32350_CD_c1610_27_GutGetoNega	-4.4859314	-7.8043184
